obj,n,att.M,att.SD,ex.M,ex.SD,cert.M,cert.SD,know.M,know.SD,imp.M,imp.SD,cogaff.M,cogaff.SD,moral.M,moral.SD,self.M,self.SD,conabs.M,conabs.SD,stab.M,stab.SD,resp.time.M,resp.time.SD,cor.ideo,cor.age,cor.big5.EX,cor.big5.AG,cor.big5.CO,cor.big5.ES,cor.big5.OP,gender.diff
TEMPORARY EMPLOYMENT,36,4.916666666666667,1.2041594578792296,1.1944444444444444,0.9202311648848874,5.527777777777778,1.133543397899099,4.777777777777778,1.0173104909125017,5.416666666666667,0.9373214115613857,3.2222222222222223,1.1491888098284462,2.111111111111111,0.9791476695218954,1.6111111111111112,0.8376080835255242,3.361111111111111,1.7912928735218479,2.5,1.3201731488169053,48.507194444444444,40.98761502964346,0.010189650736403015,0.17896009603957527,0.16154187317393168,-0.3002808341034931,-0.24450465569357072,-0.02816504814531794,-0.2285309925880338,-0.2795216510092407
TENNIS,30,5.3,0.952311163288627,1.3,0.952311163288627,5.533333333333333,1.3321834121764768,4.366666666666666,1.6291172420994589,3.9,1.373392477244478,4.2,1.4479474176011817,1.6666666666666667,1.1547005383792515,1.6,1.0699661612438482,2.8666666666666667,1.4558640835892125,1.6666666666666667,1.093344547181068,27.943533333333335,22.37798936260011,0.009124781411825982,0.08278343386624776,-0.28815266617501817,-0.05671464837875756,0.160096715410142,-0.0699188635076315,0.08127957080840005,-0.34951974030892635
TERRORISTS,32,1.28125,0.9240295694193397,2.84375,0.36890203262847354,6.65625,0.7006621292426463,5.21875,1.0696509831746295,5.1875,2.2351661553306243,3.15625,1.686939871196439,4.28125,0.8125775397243737,2.1875,1.4013242584852925,3.53125,2.422799966447778,1.90625,1.2276222756258959,57.66921875,56.41949554138315,0.372430534484544,-0.04727164743303141,-0.06997609169874347,-0.20270383749651033,-0.3616407878102194,-0.09277247766536868,-0.30651352848547814,0.11576960064419811
TEXT MESSAGING,35,5.457142857142857,1.093909802251623,1.5142857142857142,1.0108653419203757,5.628571428571429,1.1902969052673689,5.942857142857143,1.4939654524483637,5.4,1.5377600210543065,3.657142857142857,1.6439346119609994,2.342857142857143,1.433688315106861,2.3714285714285714,1.3080230769171846,3.9714285714285715,1.854814312661454,2.914285714285714,1.2216533775134075,34.94637142857143,23.735395543223568,0.18154058117852634,-0.3164255654774299,-0.03688345115735153,0.36187645755868353,0.32481894452086174,0.16262585570499535,-0.009843766222373086,-0.3110553323099847
THE AMERICAN DREAM,30,5.333333333333333,1.5829551877538357,1.8,0.9965457582448796,5.9,0.8847364696279085,5.733333333333333,0.8276819867946673,5.266666666666667,1.436790804568276,4.933333333333334,1.4840144374549435,3.2,1.1566896880679618,2.8666666666666667,1.3060425438846859,5.166666666666667,1.6417680405132067,3.3,1.0553639672872464,32.0648,23.13238387375496,0.3980519991065373,0.16799821725084418,0.24683859152758772,0.05462601282495864,-0.07833399667085301,0.025411717771173403,0.057839215478657564,0.028120900460808694
THE ATOMIC BOMBINGS OF HIROSHIMA AND NAGASAKI,33,1.878787878787879,1.7276714053454971,2.6666666666666665,0.5400617248673217,6.454545454545454,0.9384464919119354,5.363636363636363,1.0552897060221726,6.515151515151516,0.7953463129830662,4.454545454545454,1.4162209637559453,4.454545454545454,0.5640760748177662,2.9393939393939394,1.2732682832820903,3.4242424242424243,2.1655008518571264,2.303030303030303,1.1587937824751349,39.66406060606061,22.00537632735946,0.3773209318225823,-0.20731722182591042,0.10728752466423935,-0.41988910631865844,-0.2402131711099311,-0.017067010140898623,-0.07007633771026871,0.10324436495370104
THE BIBLE,35,4.942857142857143,1.893376335961721,1.7428571428571429,1.1717974414110481,5.428571428571429,1.3347331587407338,5.228571428571429,1.3950693485970358,5.228571428571429,1.7671132039657935,4,1.697749375254331,3.5714285714285716,1.0923723316362282,3.257142857142857,1.4004801097534822,3.914285714285714,1.8370601285658525,3.4,0.9761870601839527,26.45537142857143,15.465021184606769,0.5044786783929944,0.26331194820637616,0.08583214610506235,0.036227416956390805,0.06224574980268212,0.20207145189038425,-0.11760767798432502,0.11725007411595081
THE COST OF LIVING WHERE YOU LIVE,32,4.125,1.80947327926861,1.5,0.9837387536759294,6,1.016001016001524,6,0.8798826901281197,6.125,1.1845783243211963,4.0625,1.9499793216438757,3,1.3912166872805047,3.09375,1.4670438786673983,3.09375,1.855408397787572,3.21875,1.184152752788036,29.37309375,20.00944808505089,0.3282503730516933,0.1718876626622843,0.18181873062621878,-0.075935332588058,-0.24178290970807978,-0.07153986039725262,0.11124900462798083,-0.19301874991302342
THE DAIRY INDUSTRY,35,4.885714285714286,1.4094518870286916,1.3428571428571427,0.9684085532720269,5,1.5718104959867516,4.457142857142857,1.52127765851133,5.685714285714286,0.9631879839558708,3.2857142857142856,1.6009450990224598,2.342857142857143,1.2589177691890094,2,1.212678125181665,3.914285714285714,1.8688062967546732,2.6,0.9455779434075351,35.859942857142855,28.477459015801227,0.07192147929098248,0.19568819760934902,0.21077906134732247,0.2608534650849915,0.15193113375100692,0.33702481770043197,-0.08832210914662997,-0.1647210228486622
THE ENGLISH LANGUAGE,32,6.09375,1.0883362561504661,2.21875,0.7924797748513126,6.1875,0.8590129369261278,6.3125,0.9979818344716921,6.3125,0.895778630487862,3.09375,1.855408397787572,2.15625,1.4834435744947219,3.4375,1.293594641599212,3.40625,1.864081110653926,2.21875,1.0696509831746295,66.25003125,128.89081852795198,0.42130750473385803,0.142656470939974,0.41227652887671334,0.04326133041176034,-0.17253124957246027,-0.16045149064768402,-0.02135320047487112,0.06831649435163864
THE FIRE DEPARTMENT,36,6.444444444444445,0.93943583205011,2.5,0.7745966692414834,6.416666666666667,0.9673232581274399,5.194444444444445,1.1666666666666667,6.694444444444445,0.6684499957554019,3.0555555555555554,1.80387589760722,2.638888888888889,1.312636992094872,2.0277777777777777,1.3832903034041928,2.361111111111111,1.7096829744183197,1.8055555555555556,1.0907256940599408,44.435583333333334,29.426711600541243,-0.23002994849481603,0.1302759298800593,-0.022615464239123168,0.2814403996501915,0.06776881570636119,-0.016616610160159247,-0.013341974303260359,0.22225495540777196
THE FLINTSTONES,72,5.430555555555555,1.1965488976534737,1.5972222222222223,0.9591622257334081,5.791666666666667,1.0738570733968775,5.263888888888889,1.3530669966190119,2.861111111111111,1.754716425511345,4.722222222222222,1.762058832787215,1.7083333333333333,1.2153652438902216,1.7777777777777777,1.2128678878187988,3.5416666666666665,1.8684745604633186,1.8055555555555556,1.1213534187881429,34.49286111111111,27.23793920526023,-0.09122479640533385,0.39963770991677966,0.32124401968223726,0.28151756255638805,0.11992269162988536,0.029942726449689486,0.13965491652403847,-0.059288941172584285
THE HEALTH CARE INDUSTRY,32,3.8125,1.8038936382349475,1.4375,1.0757592967370206,5.96875,0.8607714094664383,5.25,1.1639753904947558,6.34375,1.0035220234817486,3.34375,1.5782672205158537,3.40625,0.9108441671187193,2.84375,1.370410228197523,3.34375,1.894122913884742,3.5,1.1071614388213236,33.91553125,14.823226169208514,0.3904069915738029,0.3292016512803552,0.29674549968623853,0.35016842379747576,0.17584578451548613,0.19863797914604384,-0.021801906673926084,0.12379450529072757
THE IRAQ WAR,69,2.1449275362318843,1.447872296111868,2.2028985507246377,0.814928906046186,5.63768115942029,1.524033102280162,5,1.1881770515720091,5.304347826086956,1.4379759859126233,3.463768115942029,1.3993665599007492,3.260869565217391,1.1330875818005819,2.536231884057971,1.2435682784174353,3.4782608695652173,1.8756073185235849,2.289855072463768,1.2259623983697618,37.44510144927536,21.852168281932794,0.2967835187383445,-0.06830429786167737,-0.08372276438020336,-0.4246643340116305,-0.360838873747751,-0.31504197638501497,-0.3516845647142116,0.12030955735159206
THE LEGAL AGE OF MARRIAGE,33,5.454545454545454,1.201325026036592,1.5757575757575757,1.0316946929174053,5.696969696969697,1.131504763712036,5.454545454545454,1.2522706649050828,5.787878787878788,1.192622524040396,3.606060606060606,1.9675396110909993,3.6363636363636362,0.8950622121597825,2.4242424242424243,1.1188806636071336,4.757575757575758,1.9369806244239873,2.1818181818181817,1.1579762911688178,32.50445454545454,18.346505435455054,0.4355627225225378,0.2632918709454864,0.12654890777901184,-0.005890386415772501,-0.16650948190265677,0.016104356039060044,-0.145341171173939,-0.00979495335536174
THE LEGO STORE,34,5.264705882352941,0.9941898949582402,1.3235294117647058,0.9118940739685928,5.382352941176471,1.3030199394356345,4.4411764705882355,1.8454066887009806,4,1.6696942198734437,4.647058823529412,1.3900589248721638,2.235294117647059,1.349721038055794,2.323529411764706,1.2485285456935955,3.235294117647059,1.8758242395118223,2.3529411764705883,1.2280152239994142,31.554764705882352,20.927366676282162,-0.04212083933992969,-0.01239001358378645,0.2012072575814149,0.029651948629086097,0.17659366828692108,0.14877800536214233,0.1836188343420586,-0.17550538179051073
THE LOONEY TOONS SHOW,32,5.5,1.2181424250644648,1.75,0.8032193289024988,5.71875,1.3255400603576277,5.3125,1.490561704039248,3.34375,2.119180836869482,5.0625,1.3182955760399302,2.21875,1.4752665150143482,2.15625,1.3466655355046884,3.34375,1.9445436482630056,2.0625,1.0140146973548327,36.6373125,29.006154903507813,-0.033513863489184864,0.3897367582613474,-0.05669214010876286,0.0959765385234422,0.05083240070363427,-0.20501149939915253,-0.16313922168482958,0.11205079357558131
THE MIDDLE EAST,33,3.9696969696969697,1.3106498503807302,1,0.82915619758885,5.03030303030303,1.1587937824751349,4.090909090909091,1.3547056037114753,5.363636363636363,0.9943019479194254,3.8181818181818183,1.4242222758084817,2.3333333333333335,1.050793351076541,1.7575757575757576,1.0009465217452627,3.4545454545454546,1.769373284013811,2.8181818181818183,1.1306675421666135,37.20878787878788,30.55660403942736,-0.2544719387297191,-0.39589140438736115,-0.23701934920117976,-0.17115808009175307,-0.31597893989135867,-0.45787737876000845,-0.09280366562141462,0.08500866478627352
THE NATIONAL RIFLE ASSOCIATION (NRA),32,3.1875,2.3061978204605027,2.25,0.8798826901281197,6.3125,1.1198358174592007,5.34375,1.0658746219314068,5.125,1.5606036879899208,4,1.646109783506203,4,1.1071614388213236,3.25,1.3198240351921795,3.375,1.8447834036687378,2.71875,1.300976680260121,49.58378125,63.523698685042135,0.7094662682880252,-0.02906404594213739,0.46570121018228544,0.21148067600989875,-0.027409986773786088,0.14050391034135262,-0.06038313771500502,0.4257808024983602
THE NEW YORK TIMES,33,3.9393939393939394,2.0146245608579583,1.696969696969697,1.0453721970202912,5.787878787878788,0.96038975673863,5.333333333333333,1.3149778198382918,4.96969696969697,1.7938235783663428,3.212121212121212,1.6537377315791295,2.909090909090909,1.2836382951311762,2.303030303030303,1.286585803708027,3.303030303030303,1.8954690792263087,2.787878787878788,1.0827504259285632,38.59372727272727,25.125220188429104,-0.47042974095391327,0.011816796377160895,0.251703837437598,0.07811535900364186,-0.03466282917269666,0.0590432708492832,0.1396104035468348,1.097834294676802
THE PHARMACEUTICAL INDUSTRY,32,3.6875,1.8216883342374386,1.625,0.8327955253822958,5.5,1.3678332288460768,4.375,1.1845783243211963,5.0625,1.6836500287633527,3.75,1.9176598642195934,3.375,1.0998533626601497,2.46875,1.2439369084716734,3.9375,1.8480591388386793,2.96875,1.1211852887069573,47.90765625,54.68827052020321,0.12582213802439046,-0.2715497513108461,-0.016270012968906827,-0.15220561052125878,0.1509648502115113,0.061193830820625475,-0.17571187876575473,-0.718381116519239
THE RIGHT TO BEAR ARMS,31,4.548387096774194,2.157756700486555,1.903225806451613,1.106189818240294,5.967741935483871,1.328755582433979,5.741935483870968,1.1245070604634984,5.612903225806452,1.54223688960416,3.3548387096774195,1.7425725637071605,3.7419354838709675,1.0944630931948283,3.4516129032258065,1.3124711978406576,4.032258064516129,2.136724455293537,2.806451612903226,1.4004607536738205,39.67448387096774,32.81883027152854,0.5141984225794007,-0.048192934918380226,-0.1344468226548848,-0.3420268733813406,-0.1325840272914499,-0.2060450779689365,-0.28089116849764567,0.11721439901222588
THE RIGHT TO DIE,33,3.9696969696969697,1.7407765595569784,1.303030303030303,1.131504763712036,4.787878787878788,1.745665628019434,4.03030303030303,1.6295100583620312,5.363636363636363,1.6358900829934644,4.0606060606060606,1.8698160661445076,3.515151515151515,1.0931952056132324,2.242424242424242,1.2997668788647985,5.303030303030303,1.334279966987075,3.1515151515151514,1.0344446614371199,38.60390909090909,25.506625498784178,-0.4289835157251683,-0.16439985723470582,-0.19228471962539628,-0.035690940297169065,0.07338825624490997,0.16969301851761615,-0.09407430863101178,0.3097676194226178
THE RIGHT TO TRIAL BY JURY,35,6.571428571428571,0.8840320158467208,2.6285714285714286,0.6896595189663087,6.628571428571429,0.6456057021813513,5.628571428571429,0.9102589898327995,6.571428571428571,0.7778444682625972,2.1714285714285713,1.3609191160153988,3.9714285714285715,1.1242177485783114,2.857142857142857,1.3315814821848038,3.914285714285714,2.1471106244470604,1.5714285714285714,0.7390659560519331,40.12985714285714,36.64676197488255,-0.24820591919685334,0.13159881624594277,-0.25533789260094236,0.08839640162324501,0.08891355187203795,0.00728760154653003,0.34325339157926854,-0.5325069867147915
THE SECRET SERVICE,33,4.363636363636363,1.6358900829934644,1.3333333333333333,0.9895285072531598,5.151515151515151,1.3257359305592338,4.2727272727272725,1.5056710977319896,5.242424242424242,1.561855927860806,3.3636363636363638,1.577541239916207,2.090909090909091,1.0112997936948631,1.6666666666666667,1.0801234497346435,3.606060606060606,1.886454908343192,2.3636363636363638,1.1942095141290592,39.151060606060604,34.133046715151465,0.22363818093251694,0.3409355767480656,-0.012478438635716717,0.14764085500626753,0.3227757397099522,0.1993180903363485,-0.04567752647137809,0.5595183395202503
THE SUN,34,6.352941176470588,0.8121185516225344,2.3529411764705883,0.8121185516225344,6.4411764705882355,0.823561242063752,5.352941176470588,1.2280152239994142,6.588235294117647,0.783064959526213,2.676470588235294,1.6646154935999415,1.911764705882353,1.2641357584081998,1.7941176470588236,1.1749767699755493,2.764705882352941,1.4986625053069267,1.8529411764705883,1.3736117607105038,27.87170588235294,14.524248853533123,0.3006145949660804,0.22385540010881697,-0.2658217389740668,0.09601591076844744,-0.07245909275829494,0.08491295666863925,-0.010619265609692152,0.04310876900764809
THE TONIGHT SHOW STARRING JIMMY FALLON,33,3.909090909090909,1.702271210097637,1.3636363636363635,0.9943019479194254,5.303030303030303,1.4680950344930093,4.848484848484849,1.4387757843304696,2.515151515151515,1.6605950010691222,4.393939393939394,1.3905797788016772,1.5454545454545454,0.9045340337332909,1.5454545454545454,1.0335288182638247,3.272727272727273,1.940887800607097,2.393939393939394,0.8268688657895648,31.32560606060606,24.201341565266834,-0.022917462425705287,-0.25281739141955833,0.0857018254806693,0.3471767481232458,0.2107505841933796,0.3763535467373765,0.34920512779532503,-0.05120282014811021
THE UNITED STATES OF AMERICA,34,5.323529411764706,1.5119842117841351,1.7352941176470589,0.9941898949582402,6,1.0730867399773196,6.205882352941177,0.6866436491305119,6.0588235294117645,1.1265709965815207,3.6176470588235294,1.557284074868671,3.6176470588235294,1.128547091761979,3.6470588235294117,1.011520096451794,4.088235294117647,1.602415734253519,3.3529411764705883,0.9811049102515929,39.305323529411766,24.838768530349448,0.39396522137342144,0.011072204309676424,0.44449099194069724,0.3828401672846322,0.1440381351084772,0.48356955785776323,-0.07969926088512103,-0.32998927552281543
THE VIETNAM WAR,35,1.6571428571428573,0.9375455171023194,2.4,0.7745966692414834,5.885714285714286,1.5861798090237507,4.885714285714286,1.4505866677562802,5.914285714285715,1.4627015410941933,3.7142857142857144,1.7417271443536013,3.657142857142857,1.3707631438868844,2.4285714285714284,1.3347331587407338,3.2857142857142856,1.9031155349835696,1.6285714285714286,1.0314385809239868,47.7582,62.64359939549714,0.0888352341964285,-0.10986265853768902,0.10464229142204455,-0.23111721090313256,-0.06094795130391787,-0.05566300571818334,-0.05627117753736549,0.17750172017622165
THE WAR IN UKRAINE,36,1.4722222222222223,0.8101538164751224,2.5277777777777777,0.8101538164751224,6.305555555555555,1.2146591395930075,5.166666666666667,1.2071217242444348,6.222222222222222,0.9594972228385659,3.4722222222222223,1.341344977701989,3.6944444444444446,1.1419142936176314,2.5277777777777777,1.298044927928396,3.138888888888889,1.742785582709929,2.9722222222222223,0.9705995528865095,49.436388888888885,42.74313980931595,-0.04805542674893126,-0.1405522769581024,-0.1570128803118677,-0.16146699481577145,-0.08969888729515413,0.08812055185231017,-0.088596351226754,0.12739983374858996
